id,sender,received_at,text
4275,بنك الرياض,2024-04-10T10:27:00,"Bill payment USD 15,565.06 to amazon.sa succeeded. Fee USD 4.8"
4276,riyad bank,2024-12-01T13:16:00,"سحب نقدي 44,939.86 ر.س من الحساب ***917 بتاريخ 2024-12-01 الرصيد المتاح 418,226.68"
4277,الراجحي,2024-04-29T01:55:00,رمز التحقق الخاص بك هو 822406 صالح لمدة 5 دقائق لا تشاركه مع احد
4278,alrajhi,2024-07-17T11:54:00,"‏Transfer of AED 54,975.44 to sara a. completed. Ref 980104061. Balance AED 56,901.35‎"
4279,riyad bank,2024-12-11T07:07:00,Your OTP is 773888. Valid for 15 minutes. Do not share it with anyone
4280,riyad bank,2024-08-13T05:18:00,"Salary of ر.س 85,890.72 credited to account ***111 on 13/08/2024 -snb"
4281,بنك الرياض,2024-03-11T01:58:00,"سحب نقدي 18,853.07 AED من الحساب ***898 بتاريخ 11/03/2024 الرصيد المتاح 237,454.30"
4282,الراجحي,2024-09-28T16:56:00,"عملية شراء بمبلغ 14,182.33 USD لدى نون بالبطاقة xxxx2724 بتاريخ 28/09/2024 الرصيد المتاح 254,651.99"
4283,riyad bank,2024-08-02T03:02:00,"تم  تحويل مبلغ 46,873.98 SAR الى mohammed ali رقم المرجع 485721909 الرصيد 14,150.98"
4284,بنك الرياض,2024-09-19T04:50:00,‏خصم رسوم 50.67 USD على الحساب ***250 رقم العملي
4285,بنك الرياض,2024-11-29T15:01:00,"Transfer of SAR 78,805.63 to خالد العتيبي completed. Ref 517747468. Balance SAR 173,012.53"
4286,snb,2024-12-02T03:43:00,"سحب نقدي 51,753.45 SAR من الحساب ***179 بتاريخ 02/12/2024 الرصيد المتاح 276,205.42"
4287,alrajhi,2024-12-12T06:23:00,"Salary of SAR 61,021.18 credited to account ***423 on 12/12/2024"
4288,الأهلي,2024-03-13T20:55:00,"Purchase of AED 41,991.24 at starbucks on card ending ****2173 on 2024-03-13 20:55. Available balance AED 330,834.69"
4289,الراجحي,2024-10-06T08:06:00,"سحب نقدي 86,999.95 SAR من الحساب ***848 بتاريخ 2024-10-06 الرصيد"
4290,snb,2024-03-24T06:51:00,"Purchase of USD 17,250.87 at بنده on card ending xxxx7990 on 2024-03-24 06:51. Available balance USD 336,390.88"
4291,بنك الرياض,2024-03-08T23:11:00,"سحب نقدي 27,715.27 USD من الحساب ***229 بتاريخ 2024-03-08 الرصيد المتاح 342,464.81"
4292,alrajhi,2024-11-30T17:23:00,"تم تحويل مبلغ 70,023.00 SAR الى acme trading llc رقم المرجع 651571671 الرصيد 398,015.48"
4293,الأهلي,2024-10-26T04:11:00,"Transfer of USD 71,546.89 to نورة الشمري completed. Ref 520465039. Balance USD 184,847.30"
4294,riyad bank,2024-08-18T09:09:00,"تم  تحويل مبلغ 66,998.54 SAR الى mohammed ali رقم المرجع 561172495 الرصيد 44,781.55"
4295,riyad bank,2024-11-19T18:49:00,"Transfer of ر.س ٣٤,٨٨٤.١٣ to mohammed ali completed. Ref ٣٢٧٩٥٦٣٨٧. Balance ر.س ١٦١,٤١٩.٧١"
4296,riyad bank,2024-06-05T02:51:00,"Transfer of ر.س ٨١,٦٦٩.١٢ to sara a. completed. Ref ١٨٧٢٤٦٠٢٨. Balance ر.س ٦٦,١٥٦.٤٧"
4297,snb,2024-05-10T05:06:00,"تم ايداع راتب بمبلغ 44,772.80 USD في الحساب ***963 بتاريخ 2024-05-10"
4298,بنك الرياض,2024-10-19T01:57:00,رمز التحقق الخاص بك هو 660920 صالح لمدة 10 دقائق لا تشاركه مع احد
4299,الراجحي,2024-01-12T03:29:00,خصم  رسوم 14.39 USD على الحساب ***551 رقم العملية 851734425
4300,بنك الرياض,2024-02-27T01:49:00,خصم  رسوم 87.14 ر.س على الحساب ***833 رقم العملية 818873811
4301,alrajhi,2024-08-12T21:31:00,"تم تحويل مبلغ 40,273.97 USD الى sara a. رقم المرجع 524453172 الرصيد 189,914.28"
4302,الأهلي,2024-08-30T18:17:00,"Purchase of SAR ٧٢,٣٤٥.٧٨ at نون on card ending xxxx٨٥٣٨ on ٢٠٢٤-٠٨-٣٠ ١٨:١٧. Available balance SAR ٢٠٩,٩٠٣.٥٢"
4303,riyad bank,2024-08-20T23:59:00,"ATM withdrawal USD 72,026.91 from account ***364 on 20/08/2024. Available balance USD 292,696.96"
4304,الأهلي,2024-05-06T12:39:00,"ATM withdrawal AED 62,179.32 from account ***568 on 2024-05-06. Available balance AED 6,655.56"
4305,alrajhi,2024-08-03T20:28:00,"Purchase of SAR 15,781.88 at بنده on card ending ****3783 on 2024-08-03 20:28. Available balance SAR 148,575.30"
4306,snb,2024-07-24T14:43:00,"Salary  of ر.س 66,212.65 credited to account ***708 on 24/07/2024"
4307,riyad bank,2024-09-14T13:07:00,"‏Transfer of USD 25,852.81 to خالد العتيبي completed. Ref 347322446. Balance USD 77,438.42‎"
4308,الأهلي,2024-03-24T14:02:00,"‏سحب نقدي 2,187.89 SAR من الحساب ***401 بتاريخ 2024-03-24 الرصيد المتاح 101,883.04‎"
4309,الراجحي,2024-07-29T02:04:00,"Transfer of ر.س 75,890.23 to sara a. completed. Ref 485870911. Balance ر.س 205,724.33"
4310,الأهلي,2024-04-15T07:54:00,"ATM withdrawal ر.س 9,248.14 from account ***482 on 2024-04-15. Available balance ر.س 224,317.57"
4311,الأهلي,2024-02-06T05:14:00,عزيزنا العميل تم تفعيل خدمة sms alerts على حسابك ***٦٧٨ للاستفسار اتصل على ٩٦٦٥٧١٩٣٣٠٠٣
4312,snb,2024-04-12T09:28:00,"Dear customer, service الحوالات الفورية was activated on account ***٦٩٣. Call ٩٦٦٥٩٠٤٥٩٩٢٤ for help"
4313,snb,2024-06-06T06:27:00,"Purchase of ر.س 19,920.99 at صيدلية النهدي on card ending xxxx6428 on 06/06/2024 06:27. Available balance ر.س 13,156.88"
4314,alrajhi,2024-03-24T05:19:00,"تم ايداع راتب بمبلغ 85,975.32 USD في الحساب ***305 بتاريخ 2024-03-24"
4315,alrajhi,2024-07-31T12:24:00,"Dear  customer, service apple pay was activated on account ***478. Call 966540806690 for help"
4316,snb,2024-11-06T21:25:00,"سحب نقدي 78,080.93 SAR من الحساب ***482 بتاريخ 06/11/2024 الرصيد المتاح 431,342.44"
4317,alrajhi,2024-07-29T23:31:00,عزيزنا العميل تم تفعيل خدمة الحوالات الفورية على حسابك ***760 للاستفسار اتصل على 966559194542
4318,alrajhi,2024-02-11T08:54:00,"Salary of AED 81,026.99 credited to account ***253 on 2024-02-11"
4319,snb,2024-06-29T20:25:00,"ATM withdrawal SAR 64,276.59 from account ***589 on 2024-06-29. Available balance"
4320,بنك الرياض,2024-02-29T06:21:00,Bill payment ر.س 369.68 to amazon.sa succeeded. Fee ر.س 70.8
4321,الأهلي,2024-04-03T22:06:00,"Bill payment SAR 4,928.94 to نون succeeded. Fee SAR 20.79"
4322,alrajhi,2024-11-01T14:17:00,"Dear customer, service apple pay was activated on account ***٣٤٩. Call ٩٦٦٥٨١٠٥٥٩٤٧ for help"
4323,الراجحي,2024-10-03T23:13:00,"تم ايداع راتب بمبلغ 74,293.75 ر.س في الحساب ***238 بتاريخ 2024-10-03"
4324,الأهلي,2024-04-14T16:37:00,Your card ****7341 was declined at بنده due to insufficient funds
4325,الأهلي,2024-11-05T04:09:00,"‏تم ايداع راتب بمبلغ 34,181.03 SAR في الحساب ***595 بتاريخ 05/11/2024‎"
4326,بنك الرياض,2024-02-20T20:39:00,"تم تحويل مبلغ 4,134.19 AED الى acme trading llc رقم المرجع 452922514 الرصيد 443,114.43"
4327,الأهلي,2024-08-29T10:30:00,"Salary  of ر.س 85,091.27 credited to account ***640 on 2024-08-29"
4328,الراجحي,2024-03-05T10:51:00,"سحب نقدي 13,841.52 AED من الحساب ***899 بتاريخ 2024-03-05 الرصيد المتاح 181,300.48"
4329,alrajhi,2024-08-14T19:05:00,Your OTP is 675899. Valid for 10 minutes. Do not share it with anyone
4330,riyad bank,2024-02-10T20:31:00,"Purchase of SAR 26,513.54 at صيدلية النهدي on card ending xxxx5799 on 2024-02-10 20:31. Available balance SAR 405,329.75"
4331,بنك الرياض,2024-04-21T10:05:00,‏عزيزنا العميل تم تفعيل خدمة الحوالات الفورية على حسابك ***٢٥٥ للاستفسار اتصل على ٩٦٦٥٦٠٤٧٩٤١٢‎
4332,بنك الرياض,2024-02-03T16:26:00,"Purchase  of ر.س 74,436.66 at starbucks on card ending xxxx5405 on 03/02/2024 16:26. Available balance ر.س 495,741.91"
4333,riyad bank,2024-07-17T19:27:00,"Salary of SAR 7,606.43 credited to account ***123 on 2024-07-17"
4334,alrajhi,2024-08-25T12:55:00,"Dear customer, service المدفوعات الدولية was activated on account ***264. Call 966565547250 for help"
4335,snb,2024-01-19T10:13:00,"‏Bill payment USD 12,283.98 to هنقرستيشن succeeded. Fee USD 55.09. Ref 574502076‎"
4336,الأهلي,2024-01-25T10:21:00,"ATM  withdrawal ر.س 50,341.86 from account ***481 on 2024-01-25. Available balance ر.س 298,001.85"
4337,snb,2024-10-22T21:06:00,"ATM withdrawal AED 9,668.81 from account ***149 on 22/10/2024. Available balance AED 365,643.09"
4338,بنك الرياض,2024-03-09T05:15:00,رمز التحقق الخاص بك هو 544022 صالح لمدة 15 دقائق لا تشاركه مع احد
4339,alrajhi,2024-02-04T15:54:00,"تم ايداع راتب بمبلغ 39,779.57 SAR في الحساب ***529 بتاريخ 04/02/2024"
4340,بنك الرياض,2024-03-26T15:58:00,"Salary of ر.س 63,116.96 credited to account ***567 "
4341,riyad bank,2024-11-27T14:36:00,Your  card xxxx2825 was declined at carrefour hyper due to insufficient funds
4342,snb,2024-06-25T18:39:00,"سحب نقدي 7,667.35 ر.س من الحساب ***634 بتاريخ 2024-06-25 الرصيد المتاح 374,066.92"
4343,الراجحي,2024-11-13T03:13:00,عزيزنا العميل تم تفعيل خدمة المدفوعات الدولية على حسابك ***372 للاستفسار اتصل على 966553079810
4344,snb,2024-03-11T17:51:00,"تم ØªØ­ÙˆÙŠÙ„ Ù…Ø¨Ù„Øº 43,924.04 AED Ø§Ù„Ù‰ acme trading llc رقم المرجع 562857965 الرصيد 202,489.31"
4345,الأهلي,2024-04-02T19:34:00,"عملية شراء بمبلغ 8,087.23 SAR لدى هنقرستيشن بالبطاقة xxxx8214 بتاريخ 2024-04-02 الرصيد المتاح 64,269.93"
4346,بنك الرياض,2024-01-09T10:58:00,"سحب نقدي ٧,٤٦٨.٧٣ SAR من الحساب ***٢٦٠ بتاريخ ٠٩/٠١/٢٠٢٤ الرصيد المتاح ٣١٤,٦٤٣.٦٣"
4347,الأهلي,2024-06-10T23:26:00,"سحب نقدي 52,109.54 ر.س من الحساب ***698 بتاريخ 2024-06-10 الرصيد المتاح 483,811.24"
4348,riyad bank,2024-10-17T18:48:00,Your card ****6822 was declined at jarir bookstore due to insufficient funds
4349,الأهلي,2024-10-21T23:46:00,"Purchase of SAR ١٨,٤٩٧.٤٠ at jarir bookstore on card ending ****٢٤١٤ on ٢٠٢٤-١٠-٢١ ٢٣:٤٦. Available balance SAR ٢٠,٦٥٨.٠٣"
4350,riyad bank,2024-07-30T22:04:00,"سحب  نقدي 32,714.57 SAR من الحساب ***447 بتاريخ 2024-07-30 الرصيد المتاح 276,752.26"
4351,alrajhi,2024-03-14T22:35:00,"سحب نقدي 49,117.64 ر.س من الحساب ***391 بتاريخ 2024-03-14 الرصيد المتاح 317,764.80"
4352,الأهلي,2024-04-10T08:37:00,عزيزنا العميل تم تفعيل خدمة الحوالات الفورية على حسابك ***٦١٢ للاستفسار اتصل على ٩٦٦٥٩٢٦٣٣١٤٩
4353,الراجحي,2024-01-31T01:41:00,"Salary  of USD 44,173.69 credited to account ***779 on 31/01/2024 thank you"
4354,riyad bank,2024-01-08T17:36:00,"تم تحويل مبلغ 82,814.84 USD الى خالد العتيبي رقم المرجع 679291717 الرصيد 373,438.84"
4355,الأهلي,2024-08-12T04:57:00,"Transfer of SAR 67,262.84 to نورة الشمري completed. Ref 641481406. Balance SAR 6,074.72"
4356,riyad bank,2024-05-04T23:00:00,"Dear customer, service apple pay was activated on account ***697. Call 966532590670 for help"
4357,بنك الرياض,2024-10-01T07:35:00,"تم ايداع راتب بمبلغ 78,913.51 ر.س في الحساب ***789 بتاريخ 2024-10-01"
4358,الأهلي,2024-12-05T04:27:00,"تم تحويل مبلغ 7,262.71 AED الى خالد العتيبي رقم المرجع 465251368 الرصيد 330,742.05"
4359,بنك الرياض,2024-11-27T05:37:00,خصم رسوم 92.95 USD على الحساب ***621 رقم العمل
4360,بنك الرياض,2024-04-08T04:26:00,"Bill payment USD 83,432.22 to jarir bookstore succeeded. Fee USD 71.16. Ref 639123095"
4361,بنك الرياض,2024-03-26T23:11:00,"تم ايداع راتب بمبلغ ٤٥,٢١١.٨٤ AED في الحساب ***١٢٢ بتاريخ ٢٠٢٤-٠٣-٢٦"
4362,riyad bank,2024-09-24T02:29:00,رمز التحقق الخاص بك هو 466862 صالح لمدة 15 دقائق لا تشاركه مع احد
4363,snb,2024-09-26T14:00:00,"Bill payment SAR 18,629.67 to نون succeeded. Fee SAR 78.80. Ref 960800275"
4364,snb,2024-07-22T15:14:00,‏رمز التحقق الخاص بك هو 801971 صالح لمدة 15 دقائق لا تشاركه مع احد‎
4365,riyad bank,2024-04-01T12:51:00,"Bill payment USD 62,257.88 to starbucks succeeded. Fee USD 51.60. Ref 216203884"
4366,riyad bank,2024-04-11T16:29:00,"Transfer of AED 60,730.12 to acme trading llc completed. Ref 970312120. Balance AED 84,570.43 -بنك الرياض"
4367,alrajhi,2024-02-25T19:24:00,"عملية شراء بمبلغ 63,041.45 ر.س لدى نون بالبطاقة xxxx8398 بتاريخ 2024-02-25 الرص"
4368,الراجحي,2024-07-21T17:32:00,"Salary of SAR 77,742.88 credited to account ***620 on 2024-07-21"
4369,بنك الرياض,2024-04-30T20:09:00,Your OTP is 577296. Valid for 15 minutes. Do not share it with anyone
4370,snb,2024-09-05T03:39:00,"Bill payment SAR 89,333.03 to carrefour hyper succeeded. Fee SAR 51.94. Ref 379789251"
4371,riyad bank,2024-11-09T22:27:00,"تم Ø§ÙŠØ¯Ø§Ø¹ Ø±Ø§ØªØ¨ Ø¨Ù…Ø¨Ù„Øº 19,247.25 Ø±.Ø³ Ùي الحساب ***344 بتاريخ 09/11/2024"
4372,الراجحي,2024-10-11T15:38:00,Your OTP is 386592. Valid for 15 minutes. Do not share it with anyone
4373,بنك الرياض,2024-05-24T02:58:00,"ATM withdrawal AED ٣٦,٣٥٧.٥٤ from account ***٢٥٧ on ٢٤/٠٥/٢٠٢٤. Available balance AED ٤٦٨,٥٧٨.٨١"
4374,بنك الرياض,2024-06-20T01:25:00,عزيزنا العميل تم تفعيل خدمة المدفوعات الدولية على حسابك ***750 للاستفسار اتصل على 966532706329
4375,snb,2024-10-25T16:19:00,"تم تحويل مبلغ 36,843.01 ر.س الى mohammed ali رقم المرجع 937416571 الرصيد 377,475.04"
4376,riyad bank,2024-03-19T05:58:00,"تم ايداع راتب بمبلغ 38,036.11 USD في الحساب ***252 بتاريخ 19/03/2024"
4377,الراجحي,2024-07-16T00:15:00,"‏Bill payment USD 32,327.87 to carrefour hyper succeeded. Fee USD 30.38. Ref 910421478‎"
4378,riyad bank,2024-10-28T15:19:00,"سحب  نقدي 51,470.53 AED من الحساب ***504 بتاريخ 28/10/2024 الرصيد المتاح 425,282.20"
4379,snb,2024-08-01T06:13:00,عزيزنا العميل تم تفعيل خدمة المدفوعات الدولية على حسابك ***753 للاستفسار ات
4380,snb,2024-11-06T16:30:00,"Transfer of AED 72,186.98 to sara a. completed. Ref 202156745. Balance AED 436,131.34"
4381,snb,2024-01-19T18:26:00,"Salary of SAR 53,766.67 credited to account ***447 on 19/01/2024"
4382,الأهلي,2024-01-21T10:01:00,"تم ايداع راتب بمبلغ 36,499.90 USD في الحساب ***557 بتاريخ 21/01/2024"
4383,snb,2024-10-04T10:59:00,رمز التحقق الخاص بك هو 76485 صالح لمدة 5 دقائق لا تشاركه مع احد
4384,بنك الرياض,2024-06-22T12:14:00,"سحب نقدي 78,523.17 ر.س من الحساب ***887 بتاريخ 22/06/2024 الرصيد المتاح 250,558.49"
4385,riyad bank,2024-07-10T21:43:00,"Purchase of SAR 851.52 at نون on card ending ****7790 on 2024-07-10 21:43. Available balance SAR 304,482.79"
4386,الراجحي,2024-05-15T19:21:00,"سحب نقدي 70,987.38 USD من الحساب ***852 بتاريخ 2024-05-15 الرصيد المتاح 31,210.28"
4387,الراجحي,2024-11-22T21:26:00,خصم رسوم 27.38 ر.س على الحساب ***728 رقم العملية 111380594
4388,الأهلي,2024-04-18T18:38:00,"سحب  نقدي 78,247.56 USD من الحساب ***511 بتاريخ 18/04/2024 الرصيد المتاح 480,681.48"
4389,بنك الرياض,2024-10-19T06:29:00,"عملية شراء بمبلغ 67,313.14 USD لدى amazon.sa بالبطاقة xxxx8599 بتاريخ 19/10/2024 الرصيد المتاح 135,229.48"
4390,riyad bank,2024-03-07T16:55:00,"تم تحويل مبلغ 48,420.78 USD الى acme trading llc رقم المرجع 366677205 الرصيد 427,358.19"
4391,snb,2024-10-25T05:08:00,"ATM withdrawal SAR 85,292.29 from account ***455 on 2024-10-25. Available balance SAR 59,630.87"
4392,riyad bank,2024-05-17T12:05:00,"سحب نقدي 65,099.28 ر.س من الحساب ***150 بتاريخ 2024-05-17 الرصيد المتاح 287,828.83"
4393,snb,2024-09-03T19:07:00,"Bill payment SAR 28,549.35 to ØµÙŠØ¯Ù„ÙŠØ© Ø§Ù„Ù†Ù‡Ø¯ÙŠ succeeded. Fee SAR 29.88. Ref 323579897"
4394,riyad bank,2024-10-15T14:58:00,عزيزنا العميل تم تفعيل خدمة المدفوعات الدولية على حسابك ***659 للاستفسار اتصل على 966585828106
